기준일,성별,시도,시군구,읍면동,통화건수
20190722,남,서울특별시,마포구,마포동,5
20190722,남,서울특별시,마포구,합정동,15
20190722,여,서울특별시,마포구,아현동,5
20190722,여,서울특별시,마포구,서교동,5
20190722,여,서울특별시,마포구,상암동,16
20190722,여,서울특별시,마포구,동교동,5
20190722,여,서울특별시,마포구,상암동,38
20190722,여,서울특별시,마포구,성산동,5
20190722,여,서울특별시,마포구,합정동,18
20190722,여,서울특별시,마포구,망원동,5
20190722,여,서울특별시,마포구,공덕동,5
20190722,남,서울특별시,마포구,합정동,10
20190722,여,서울특별시,마포구,아현동,5
20190722,남,서울특별시,마포구,합정동,5
20190722,남,서울특별시,마포구,상암동,5
20190722,남,서울특별시,마포구,마포동,5
20190722,여,서울특별시,마포구,합정동,5
20190722,남,서울특별시,마포구,망원동,5
20190722,여,서울특별시,마포구,노고산동,5
20190722,여,서울특별시,마포구,망원동,5
20190722,남,서울특별시,마포구,상암동,11
20190722,여,서울특별시,마포구,공덕동,5
20190722,여,서울특별시,마포구,합정동,12
20190722,남,서울특별시,마포구,노고산동,5
20190722,남,서울특별시,마포구,대흥동,5
20190722,여,서울특별시,마포구,상암동,5
20190722,여,서울특별시,마포구,합정동,5
20190722,남,서울특별시,마포구,상암동,16
20190722,여,서울특별시,마포구,상암동,6
20190722,여,서울특별시,마포구,합정동,5
20190722,남,서울특별시,마포구,성산동,5
20190722,여,서울특별시,마포구,공덕동,5
20190722,남,서울특별시,마포구,상암동,6
20190722,남,서울특별시,마포구,합정동,6
20190722,남,서울특별시,서대문구,대현동,13
20190722,남,서울특별시,서대문구,대현동,13
20190722,남,서울특별시,서대문구,충정로2가,5
20190722,남,서울특별시,서대문구,연희동,13
20190722,남,서울특별시,서대문구,남가좌동,5
20190722,여,서울특별시,서대문구,대현동,28
20190722,여,서울특별시,서대문구,북아현동,5
20190722,여,서울특별시,서대문구,대현동,21
20190722,여,서울특별시,서대문구,연희동,24
20190722,남,서울특별시,서대문구,연희동,33
20190722,남,서울특별시,서대문구,미근동,5
20190722,남,서울특별시,서대문구,대현동,18
20190722,남,서울특별시,서대문구,홍제동,23
20190722,남,서울특별시,서대문구,홍제동,10
20190722,여,서울특별시,서대문구,대현동,5
20190722,여,서울특별시,서대문구,연희동,29
20190722,남,서울특별시,서대문구,연희동,19
20190722,여,서울특별시,서대문구,홍제동,7
20190722,남,서울특별시,서대문구,홍제동,13
20190722,여,서울특별시,서대문구,남가좌동,5
20190722,여,서울특별시,서대문구,연희동,13
20190722,남,서울특별시,서대문구,북아현동,5
20190722,남,서울특별시,서대문구,대현동,5
20190722,남,서울특별시,서대문구,대현동,6
20190722,남,서울특별시,서대문구,연희동,8
20190722,남,서울특별시,서대문구,대현동,11
20190722,남,서울특별시,서대문구,미근동,5
20190722,남,서울특별시,서대문구,북아현동,5
20190722,남,서울특별시,서대문구,연희동,23
20190722,남,서울특별시,서대문구,홍제동,19
20190722,남,서울특별시,서대문구,홍제동,24
20190722,남,서울특별시,서대문구,연희동,10
20190722,남,서울특별시,서대문구,홍제동,7
20190722,여,서울특별시,서대문구,연희동,5
20190722,여,서울특별시,서대문구,홍제동,5
20190722,여,서울특별시,서대문구,대현동,7
20190722,여,서울특별시,서대문구,미근동,5
20190722,여,서울특별시,서대문구,북가좌동,5
20190722,여,서울특별시,서대문구,홍제동,10
20190722,여,서울특별시,서대문구,대현동,25
20190722,여,서울특별시,서대문구,홍제동,20
20190722,여,서울특별시,서대문구,연희동,56
20190722,여,서울특별시,서대문구,홍제동,41
20190722,여,서울특별시,서대문구,홍제동,28
20190722,여,서울특별시,서대문구,대현동,13
20190722,여,서울특별시,서대문구,연희동,12
20190722,여,서울특별시,서초구,방배동,41
20190722,여,서울특별시,서초구,방배동,5
20190722,여,서울특별시,서초구,서초동,5
20190722,여,서울특별시,서초구,양재동,12
20190722,남,서울특별시,서초구,방배동,15
20190722,남,서울특별시,서초구,반포동,13
20190722,남,서울특별시,서초구,방배동,24
20190722,남,서울특별시,서초구,서초동,5
20190722,여,서울특별시,서초구,서초동,5
20190722,여,서울특별시,서초구,방배동,27
20190722,남,서울특별시,서초구,서초동,5
20190722,남,서울특별시,서초구,양재동,19
20190722,여,서울특별시,서초구,서초동,7
20190722,남,서울특별시,서초구,서초동,5
20190722,남,서울특별시,서초구,반포동,5
20190722,여,서울특별시,서초구,반포동,44
20190722,남,서울특별시,서초구,방배동,41
20190722,남,서울특별시,서초구,서초동,5
20190722,남,서울특별시,서초구,양재동,18
20190722,여,서울특별시,서초구,잠원동,5
20190722,여,서울특별시,서초구,방배동,56
20190722,여,서울특별시,서초구,반포동,16
20190722,남,서울특별시,서초구,반포동,6
20190722,남,서울특별시,서초구,방배동,12
20190722,남,서울특별시,서초구,서초동,5
20190722,남,서울특별시,서초구,양재동,17
20190722,여,서울특별시,서초구,서초동,6
20190722,여,서울특별시,서초구,반포동,13
20190722,여,서울특별시,서초구,양재동,5
20190722,여,서울특별시,서초구,반포동,5
20190722,여,서울특별시,서초구,양재동,14
20190722,여,서울특별시,서초구,반포동,17
20190722,남,서울특별시,서초구,내곡동,5
20190722,남,서울특별시,서초구,양재동,11
20190722,여,서울특별시,서초구,양재동,29
20190722,여,서울특별시,서초구,방배동,67
20190722,남,서울특별시,서초구,방배동,59
20190722,여,서울특별시,서초구,양재동,5
20190722,남,서울특별시,서초구,반포동,10
20190722,남,서울특별시,서초구,서초동,5
20190722,남,서울특별시,서초구,양재동,5
20190722,여,서울특별시,서초구,양재동,16
20190722,남,서울특별시,서초구,반포동,11
20190722,남,서울특별시,서초구,양재동,10
20190722,남,서울특별시,서초구,반포동,16
20190722,여,서울특별시,서초구,서초동,5
20190722,여,서울특별시,서초구,서초동,5
20190722,여,서울특별시,서초구,방배동,18
20190722,여,서울특별시,서초구,반포동,8
20190722,남,서울특별시,서초구,방배동,7
20190722,남,서울특별시,성동구,성수동2가,62
20190722,여,서울특별시,성동구,행당동,5
20190722,여,서울특별시,성동구,옥수동,9
20190722,여,서울특별시,성동구,성수동2가,123
20190722,남,서울특별시,성동구,옥수동,6
20190722,여,서울특별시,성동구,옥수동,11
20190722,여,서울특별시,성동구,성수동2가,41
20190722,여,서울특별시,성동구,성수동2가,43
20190722,여,서울특별시,성동구,옥수동,6
20190722,남,서울특별시,성동구,성수동2가,18
20190722,남,서울특별시,성동구,옥수동,5
20190722,남,서울특별시,성동구,하왕십리동,5
20190722,남,서울특별시,성동구,옥수동,13
20190722,여,서울특별시,성동구,금호동4가,5
20190722,여,서울특별시,성동구,성수동2가,79
20190722,여,서울특별시,성동구,옥수동,10
20190722,여,서울특별시,성동구,성수동2가,12
20190722,남,서울특별시,성동구,성수동2가,36
20190722,남,서울특별시,성동구,행당동,5
20190722,남,서울특별시,성동구,옥수동,8
20190722,남,서울특별시,성동구,성수동2가,62
20190722,여,서울특별시,성동구,마장동,5
20190722,남,서울특별시,성동구,성수동2가,61
20190722,남,서울특별시,성동구,옥수동,9
20190722,여,서울특별시,성동구,성수동2가,47
20190722,여,서울특별시,성동구,옥수동,9
20190722,남,서울특별시,성동구,옥수동,5
20190722,남,서울특별시,성동구,성수동2가,14
20190722,여,서울특별시,성동구,옥수동,5
20190722,남,서울특별시,성북구,동선동2가,13
20190722,남,서울특별시,성북구,동선동2가,29
20190722,남,서울특별시,성북구,삼선동5가,5
20190722,여,서울특별시,성북구,하월곡동,5
20190722,여,서울특별시,성북구,동선동1가,5
20190722,여,서울특별시,성북구,동선동2가,13
20190722,여,서울특별시,성북구,정릉동,5
20190722,남,서울특별시,성북구,삼선동5가,5
20190722,여,서울특별시,성북구,하월곡동,5
20190722,남,서울특별시,성북구,안암동5가,5
20190722,여,서울특별시,성북구,동선동2가,22
20190722,여,서울특별시,성북구,삼선동5가,5
20190722,남,서울특별시,성북구,동선동2가,18
20190722,남,서울특별시,성북구,정릉동,5
20190722,여,서울특별시,성북구,정릉동,8
20190722,여,서울특별시,성북구,장위동,5
20190722,여,서울특별시,성북구,성북동,5
20190722,여,서울특별시,성북구,삼선동5가,5
20190722,여,서울특별시,성북구,동선동2가,55
20190722,여,서울특별시,성북구,동선동1가,5
20190722,여,서울특별시,성북구,돈암동,5
20190722,남,서울특별시,성북구,동선동2가,6
20190722,남,서울특별시,성북구,정릉동,5
20190722,남,서울특별시,성북구,안암동5가,5
20190722,남,서울특별시,성북구,안암동5가,5
20190722,남,서울특별시,성북구,하월곡동,5
20190722,여,서울특별시,성북구,삼선동5가,5
20190722,남,서울특별시,성북구,동선동2가,28
20190722,여,서울특별시,성북구,안암동5가,5
20190722,여,서울특별시,성북구,하월곡동,5
20190722,여,서울특별시,성북구,동선동2가,5
20190722,남,서울특별시,성북구,돈암동,5
20190722,여,서울특별시,성북구,동선동2가,17
20190722,여,서울특별시,성북구,종암동,5
20190722,여,서울특별시,성북구,삼선동1가,5
20190722,남,서울특별시,성북구,동선동2가,12
20190722,여,서울특별시,성북구,돈암동,5
20190722,여,서울특별시,성북구,동선동2가,32
20190722,남,서울특별시,성북구,성북동,5
20190722,여,서울특별시,성북구,돈암동,5
20190722,여,서울특별시,성북구,하월곡동,5
20190722,여,서울특별시,성북구,안암동5가,5
20190722,남,서울특별시,성북구,정릉동,5
20190722,남,서울특별시,송파구,송파동,53
20190722,여,서울특별시,송파구,송파동,113
20190722,여,서울특별시,송파구,오금동,5
20190722,남,서울특별시,송파구,방이동,5
20190722,여,서울특별시,송파구,마천동,5
20190722,여,서울특별시,송파구,송파동,31
20190722,여,서울특별시,송파구,가락동,5
20190722,여,서울특별시,송파구,가락동,8
20190722,남,서울특별시,송파구,방이동,5
20190722,남,서울특별시,송파구,신천동,5
20190722,남,서울특별시,송파구,송파동,52
20190722,여,서울특별시,송파구,가락동,11
20190722,여,서울특별시,송파구,송파동,67
20190722,여,서울특별시,송파구,송파동,25
20190722,남,서울특별시,송파구,송파동,10
20190722,남,서울특별시,송파구,잠실동,5
20190722,남,서울특별시,송파구,가락동,13
20190722,남,서울특별시,송파구,신천동,5
20190722,여,서울특별시,송파구,송파동,55
20190722,여,서울특별시,송파구,가락동,26
20190722,남,서울특별시,송파구,가락동,5
20190722,남,서울특별시,송파구,방이동,5
20190722,남,서울특별시,송파구,풍납동,5
20190722,여,서울특별시,송파구,가락동,5
20190722,여,서울특별시,송파구,가락동,12
20190722,여,서울특별시,송파구,거여동,5
20190722,여,서울특별시,송파구,잠실동,5
20190722,여,서울특별시,송파구,풍납동,5
20190722,남,서울특별시,송파구,송파동,26
20190722,남,서울특별시,송파구,송파동,41
20190722,남,서울특별시,송파구,가락동,12
20190722,여,서울특별시,송파구,송파동,20
20190722,남,서울특별시,송파구,가락동,6
20190722,남,서울특별시,송파구,가락동,26
20190722,남,서울특별시,송파구,가락동,5
20190722,여,서울특별시,송파구,마천동,5
20190722,여,서울특별시,송파구,잠실동,5
20190722,남,서울특별시,송파구,송파동,24
20190722,남,서울특별시,송파구,풍납동,5
20190722,남,서울특별시,송파구,오금동,5
20190722,남,서울특별시,송파구,신천동,5
20190722,여,서울특별시,양천구,신정동,12
20190722,여,서울특별시,양천구,신월동,5
20190722,여,서울특별시,양천구,목동,5
20190722,여,서울특별시,양천구,목동,5
20190722,남,서울특별시,양천구,목동,5
20190722,남,서울특별시,양천구,신월동,5
20190722,여,서울특별시,양천구,신정동,5
20190722,남,서울특별시,양천구,목동,5
20190722,남,서울특별시,양천구,목동,5
20190722,여,서울특별시,양천구,신월동,5
20190722,남,서울특별시,양천구,목동,5
20190722,남,서울특별시,양천구,신정동,12
20190722,여,서울특별시,양천구,신정동,5
20190722,여,서울특별시,양천구,목동,5
20190722,여,서울특별시,양천구,신월동,5
20190722,여,서울특별시,양천구,신월동,5
20190722,남,서울특별시,양천구,신월동,5
20190722,여,서울특별시,양천구,신정동,5
20190722,여,서울특별시,양천구,신정동,35
20190722,남,서울특별시,양천구,신정동,7
20190722,남,서울특별시,양천구,신정동,5
20190722,남,서울특별시,양천구,신정동,5
20190722,여,서울특별시,양천구,신정동,10
20190722,남,서울특별시,양천구,신정동,7
20190722,남,서울특별시,양천구,신월동,5
20190722,남,서울특별시,양천구,신정동,5
20190722,여,서울특별시,양천구,신월동,5
20190722,여,서울특별시,양천구,목동,5
20190722,남,서울특별시,영등포구,영등포동5가,5
20190722,남,서울특별시,영등포구,문래동3가,28
20190722,여,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,문래동3가,17
20190722,남,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,신길동,5
20190722,여,서울특별시,영등포구,문래동3가,5
20190722,여,서울특별시,영등포구,여의도동,10
20190722,여,서울특별시,영등포구,영등포동5가,5
20190722,여,서울특별시,영등포구,영등포동2가,5
20190722,여,서울특별시,영등포구,당산동3가,5
20190722,여,서울특별시,영등포구,문래동3가,15
20190722,여,서울특별시,영등포구,신길동,5
20190722,여,서울특별시,영등포구,영등포동8가,5
20190722,남,서울특별시,영등포구,여의도동,27
20190722,남,서울특별시,영등포구,문래동3가,41
20190722,남,서울특별시,영등포구,당산동3가,5
20190722,여,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,문래동3가,32
20190722,여,서울특별시,영등포구,여의도동,18
20190722,남,서울특별시,영등포구,여의도동,14
20190722,남,서울특별시,영등포구,영등포동2가,5
20190722,남,서울특별시,영등포구,신길동,5
20190722,남,서울특별시,영등포구,문래동3가,25
20190722,여,서울특별시,영등포구,당산동6가,5
20190722,여,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,문래동3가,10
20190722,여,서울특별시,영등포구,신길동,5
20190722,남,서울특별시,영등포구,여의도동,8
20190722,남,서울특별시,영등포구,문래동3가,8
20190722,남,서울특별시,영등포구,대림동,5
20190722,남,서울특별시,영등포구,문래동3가,8
20190722,여,서울특별시,영등포구,영등포동8가,5
20190722,여,서울특별시,영등포구,문래동3가,51
20190722,남,서울특별시,영등포구,여의도동,10
20190722,남,서울특별시,영등포구,문래동3가,12
20190722,남,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,여의도동,12
20190722,남,서울특별시,영등포구,여의도동,26
20190722,남,서울특별시,영등포구,여의도동,5
20190722,남,서울특별시,영등포구,당산동6가,5
20190722,여,서울특별시,영등포구,여의도동,24
20190722,여,서울특별시,영등포구,대림동,5
20190722,여,서울특별시,영등포구,여의도동,5
20190722,여,서울특별시,영등포구,여의도동,20
20190722,여,서울특별시,영등포구,신길동,7
20190722,여,서울특별시,영등포구,당산동3가,5
20190722,여,서울특별시,영등포구,당산동6가,5
20190722,여,서울특별시,영등포구,신길동,5
20190722,남,서울특별시,영등포구,신길동,6
20190722,남,서울특별시,용산구,원효로3가,5
20190722,남,서울특별시,용산구,동빙고동,5
20190722,여,서울특별시,용산구,한남동,5
20190722,여,서울특별시,용산구,효창동,5
20190722,남,서울특별시,용산구,한강로2가,8
20190722,여,서울특별시,용산구,이촌동,5
20190722,여,서울특별시,용산구,한강로2가,9
20190722,남,서울특별시,용산구,효창동,5
20190722,남,서울특별시,용산구,한남동,5
20190722,남,서울특별시,용산구,동빙고동,5
20190722,남,서울특별시,용산구,동빙고동,5
20190722,남,서울특별시,용산구,한강로2가,11
20190722,남,서울특별시,용산구,한강로2가,21
20190722,남,서울특별시,용산구,이촌동,5
20190722,여,서울특별시,용산구,한강로1가,5
20190722,여,서울특별시,용산구,한강로2가,5
20190722,여,서울특별시,용산구,한강로2가,13
20190722,여,서울특별시,용산구,한강로2가,10
20190722,여,서울특별시,용산구,한남동,5
20190722,남,서울특별시,용산구,한강로2가,7
20190722,남,서울특별시,용산구,한강로2가,5
20190722,여,서울특별시,용산구,동자동,5
20190722,여,서울특별시,용산구,신계동,5
20190722,여,서울특별시,용산구,이촌동,5
20190722,여,서울특별시,용산구,한강로2가,19
20190722,여,서울특별시,용산구,용산동2가,5
20190722,여,서울특별시,용산구,이태원동,5
20190722,여,서울특별시,용산구,한강로2가,36
20190722,여,서울특별시,용산구,효창동,6
20190722,남,서울특별시,용산구,갈월동,5
20190722,남,서울특별시,용산구,효창동,5
20190722,남,서울특별시,용산구,도원동,5
20190722,여,서울특별시,용산구,한남동,5
20190722,남,서울특별시,용산구,갈월동,5
20190722,남,서울특별시,용산구,한강로2가,11
20190722,남,서울특별시,용산구,한강로1가,5
20190722,남,서울특별시,용산구,이태원동,5
20190722,남,서울특별시,용산구,용산동2가,5
20190722,남,서울특별시,용산구,신계동,5
20190722,여,서울특별시,용산구,효창동,5
20190722,여,서울특별시,용산구,한남동,5
20190722,남,서울특별시,용산구,동자동,5
20190722,여,서울특별시,용산구,갈월동,5
20190722,여,서울특별시,용산구,문배동,5
20190722,남,서울특별시,용산구,효창동,5
20190722,남,서울특별시,용산구,동빙고동,5
20190722,여,서울특별시,용산구,갈월동,5
20190722,여,서울특별시,용산구,갈월동,5
20190722,남,서울특별시,은평구,증산동,5
20190722,여,서울특별시,은평구,구산동,5
20190722,여,서울특별시,은평구,불광동,94
20190722,여,서울특별시,은평구,증산동,5
20190722,여,서울특별시,은평구,불광동,74
20190722,여,서울특별시,은평구,대조동,5
20190722,여,서울특별시,은평구,증산동,5
20190722,남,서울특별시,은평구,갈현동,5
20190722,남,서울특별시,은평구,증산동,5
20190722,여,서울특별시,은평구,불광동,50
20190722,여,서울특별시,은평구,증산동,5
20190722,여,서울특별시,은평구,불광동,30
20190722,남,서울특별시,은평구,대조동,5
20190722,여,서울특별시,은평구,불광동,10
20190722,남,서울특별시,은평구,불광동,58
20190722,남,서울특별시,은평구,증산동,5
20190722,남,서울특별시,은평구,대조동,5
20190722,남,서울특별시,은평구,불광동,30
20190722,남,서울특별시,은평구,불광동,15
20190722,남,서울특별시,은평구,구산동,5
20190722,남,서울특별시,은평구,불광동,35
20190722,여,서울특별시,은평구,증산동,5
20190722,여,서울특별시,은평구,녹번동,5
20190722,여,서울특별시,은평구,증산동,5
20190722,남,서울특별시,은평구,증산동,5
20190722,남,서울특별시,은평구,구산동,5
20190722,남,서울특별시,은평구,불광동,13
20190722,여,서울특별시,은평구,불광동,33
20190722,남,서울특별시,은평구,불광동,21
20190722,여,서울특별시,은평구,증산동,5
20190722,남,서울특별시,은평구,구산동,5
20190722,여,서울특별시,종로구,청진동,5
20190722,남,서울특별시,종로구,연지동,16
20190722,남,서울특별시,종로구,적선동,5
20190722,남,서울특별시,종로구,창신동,5
20190722,남,서울특별시,종로구,종로6가,5
20190722,남,서울특별시,종로구,창신동,5
20190722,남,서울특별시,종로구,연지동,23
20190722,남,서울특별시,종로구,낙원동,5
20190722,남,서울특별시,종로구,연지동,9
20190722,남,서울특별시,종로구,연지동,5
20190722,여,서울특별시,종로구,낙원동,5
20190722,여,서울특별시,종로구,종로6가,5
20190722,여,서울특별시,종로구,연지동,12
20190722,여,서울특별시,종로구,연지동,10
20190722,여,서울특별시,종로구,홍파동,5
20190722,여,서울특별시,종로구,연지동,24
20190722,남,서울특별시,종로구,종로6가,5
20190722,남,서울특별시,종로구,종로6가,5
20190722,남,서울특별시,종로구,안국동,5
20190722,남,서울특별시,종로구,종로6가,5
20190722,여,서울특별시,종로구,창신동,5
20190722,여,서울특별시,종로구,연지동,16
20190722,남,서울특별시,종로구,연지동,21
20190722,여,서울특별시,종로구,연지동,22
20190722,남,서울특별시,종로구,안국동,5
20190722,남,서울특별시,종로구,연지동,24
20190722,여,서울특별시,종로구,연지동,5
20190722,여,서울특별시,중구,남대문로5가,16
20190722,여,서울특별시,중구,남대문로5가,8
20190722,여,서울특별시,중구,남대문로5가,7
20190722,여,서울특별시,중구,흥인동,5
20190722,여,서울특별시,중구,수하동,6
20190722,여,서울특별시,중구,예관동,5
20190722,남,서울특별시,중구,남대문로5가,16
20190722,남,서울특별시,중구,수하동,9
20190722,남,서울특별시,중구,신당동,32
20190722,남,서울특별시,중구,태평로1가,5
20190722,여,서울특별시,중구,신당동,5
20190722,여,서울특별시,중구,남대문로5가,5
20190722,여,서울특별시,중구,수하동,6
20190722,여,서울특별시,중구,신당동,27
20190722,남,서울특별시,중구,남대문로5가,5
20190722,남,서울특별시,중구,충무로4가,5
20190722,남,서울특별시,중구,남대문로5가,6
20190722,여,서울특별시,중구,남대문로2가,5
20190722,여,서울특별시,중구,남대문로5가,6
20190722,여,서울특별시,중구,신당동,18
20190722,남,서울특별시,중구,장충동2가,5
20190722,남,서울특별시,중구,신당동,44
20190722,남,서울특별시,중구,수하동,14
20190722,남,서울특별시,중구,서소문동,5
20190722,남,서울특별시,중구,남대문로5가,11
20190722,남,서울특별시,중구,남대문로2가,5
20190722,남,서울특별시,중구,남대문로5가,5
20190722,남,서울특별시,중구,서소문동,5
20190722,남,서울특별시,중구,수하동,12
20190722,여,서울특별시,중구,수표동,5
20190722,여,서울특별시,중구,수하동,8
20190722,여,서울특별시,중구,신당동,35
20190722,여,서울특별시,중구,예관동,5
20190722,남,서울특별시,중구,신당동,21
20190722,남,서울특별시,중구,충무로4가,5
20190722,남,서울특별시,중구,충무로4가,5
20190722,남,서울특별시,중구,수표동,5
20190722,여,서울특별시,중구,신당동,67
20190722,남,서울특별시,중구,신당동,28
20190722,남,서울특별시,중구,수하동,8
20190722,남,서울특별시,중구,남대문로5가,6
20190722,여,서울특별시,중구,방산동,5
20190722,여,서울특별시,중구,수하동,8
20190722,여,서울특별시,중구,신당동,41
20190722,남,서울특별시,중구,신당동,9
20190722,남,서울특별시,중구,명동2가,5
20190722,남,서울특별시,중구,수하동,5
20190722,남,서울특별시,중구,신당동,13
20190722,여,서울특별시,중구,수하동,5
20190722,여,서울특별시,중구,남대문로3가,5
20190722,남,서울특별시,중랑구,신내동,5
20190722,여,서울특별시,중랑구,면목동,49
20190722,여,서울특별시,중랑구,면목동,40
20190722,여,서울특별시,중랑구,묵동,5
20190722,여,서울특별시,중랑구,면목동,15
20190722,여,서울특별시,중랑구,신내동,5
20190722,여,서울특별시,중랑구,중화동,5
20190722,여,서울특별시,중랑구,묵동,5
20190722,여,서울특별시,중랑구,중화동,5
20190722,여,서울특별시,중랑구,신내동,5
20190722,여,서울특별시,중랑구,중화동,5
20190722,남,서울특별시,중랑구,신내동,5
20190722,남,서울특별시,중랑구,묵동,5
20190722,여,서울특별시,중랑구,면목동,7
20190722,남,서울특별시,중랑구,중화동,5
20190722,여,서울특별시,중랑구,중화동,5
20190722,남,서울특별시,중랑구,망우동,5
20190722,남,서울특별시,중랑구,묵동,5
20190722,남,서울특별시,중랑구,면목동,17
20190722,여,서울특별시,중랑구,면목동,13
20190722,남,서울특별시,중랑구,면목동,14
20190722,남,서울특별시,중랑구,신내동,5
20190722,남,서울특별시,중랑구,면목동,18
20190722,남,서울특별시,중랑구,면목동,23
20190722,남,서울특별시,중랑구,면목동,28
20190722,여,서울특별시,중랑구,면목동,51
20190722,여,서울특별시,중랑구,묵동,5
20190722,남,서울특별시,중랑구,묵동,5
20190722,남,서울특별시,중랑구,면목동,22
20190722,남,서울특별시,중랑구,묵동,5
20190722,남,서울특별시,중랑구,신내동,5
20190723,남,서울특별시,강남구,논현동,10
20190723,남,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강남구,도곡동,5
20190723,남,서울특별시,강남구,삼성동,17
20190723,남,서울특별시,강남구,개포동,6
20190723,남,서울특별시,강남구,대치동,5
20190723,남,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강남구,논현동,14
20190723,남,서울특별시,강남구,역삼동,25
20190723,남,서울특별시,강남구,논현동,5
20190723,남,서울특별시,강남구,대치동,5
20190723,남,서울특별시,강남구,삼성동,5
20190723,남,서울특별시,강남구,역삼동,5
20190723,여,서울특별시,강남구,논현동,5
20190723,여,서울특별시,강남구,논현동,11
20190723,여,서울특별시,강남구,도곡동,5
20190723,여,서울특별시,강남구,삼성동,12
20190723,여,서울특별시,강남구,역삼동,20
20190723,여,서울특별시,강남구,논현동,19
20190723,여,서울특별시,강남구,도곡동,5
20190723,여,서울특별시,강남구,삼성동,22
20190723,여,서울특별시,강남구,세곡동,5
20190723,여,서울특별시,강남구,수서동,5
20190723,여,서울특별시,강남구,대치동,5
20190723,여,서울특별시,강남구,삼성동,61
20190723,여,서울특별시,강남구,신사동,5
20190723,여,서울특별시,강남구,역삼동,29
20190723,여,서울특별시,강남구,논현동,5
20190723,여,서울특별시,강남구,대치동,5
20190723,여,서울특별시,강남구,신사동,5
20190723,여,서울특별시,강남구,논현동,5
20190723,남,서울특별시,강남구,역삼동,8
20190723,여,서울특별시,강남구,논현동,29
20190723,여,서울특별시,강남구,개포동,5
20190723,여,서울특별시,강남구,역삼동,16
20190723,여,서울특별시,강남구,개포동,5
20190723,여,서울특별시,강남구,삼성동,11
20190723,여,서울특별시,강남구,역삼동,5
20190723,여,서울특별시,강남구,일원동,5
20190723,남,서울특별시,강남구,대치동,5
20190723,남,서울특별시,강남구,삼성동,27
20190723,남,서울특별시,강남구,세곡동,5
20190723,남,서울특별시,강남구,수서동,5
20190723,남,서울특별시,강남구,일원동,5
20190723,여,서울특별시,강남구,개포동,7
20190723,여,서울특별시,강남구,개포동,5
20190723,여,서울특별시,강남구,대치동,5
20190723,여,서울특별시,강남구,세곡동,5
20190723,여,서울특별시,강남구,수서동,5
20190723,여,서울특별시,강남구,일원동,5
20190723,남,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강남구,삼성동,15
20190723,남,서울특별시,강남구,수서동,5
20190723,남,서울특별시,강남구,신사동,5
20190723,남,서울특별시,강남구,역삼동,26
20190723,남,서울특별시,강남구,삼성동,12
20190723,남,서울특별시,강남구,수서동,5
20190723,여,서울특별시,강남구,역삼동,9
20190723,여,서울특별시,강남구,삼성동,11
20190723,여,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강남구,역삼동,15
20190723,여,서울특별시,강남구,역삼동,13
20190723,남,서울특별시,강남구,논현동,21
20190723,남,서울특별시,강남구,도곡동,5
20190723,남,서울특별시,강남구,삼성동,18
20190723,남,서울특별시,강남구,수서동,5
20190723,남,서울특별시,강남구,역삼동,29
20190723,남,서울특별시,강남구,논현동,5
20190723,남,서울특별시,강남구,신사동,5
20190723,남,서울특별시,강남구,수서동,5
20190723,남,서울특별시,강남구,세곡동,5
20190723,남,서울특별시,강남구,논현동,5
20190723,남,서울특별시,강남구,개포동,5
20190723,여,서울특별시,강남구,수서동,5
20190723,여,서울특별시,강남구,삼성동,18
20190723,여,서울특별시,강남구,개포동,5
20190723,남,서울특별시,강동구,성내동,11
20190723,여,서울특별시,강동구,성내동,7
20190723,여,서울특별시,강동구,상일동,5
20190723,여,서울특별시,강동구,성내동,13
20190723,여,서울특별시,강동구,천호동,5
20190723,남,서울특별시,강동구,천호동,5
20190723,남,서울특별시,강동구,길동,5
20190723,여,서울특별시,강동구,명일동,5
20190723,남,서울특별시,강동구,상일동,5
20190723,남,서울특별시,강동구,상일동,8
20190723,여,서울특별시,강동구,성내동,5
20190723,여,서울특별시,강동구,상일동,8
20190723,남,서울특별시,강동구,암사동,5
20190723,여,서울특별시,강동구,상일동,11
20190723,남,서울특별시,강동구,성내동,6
20190723,남,서울특별시,강동구,암사동,5
20190723,남,서울특별시,강동구,길동,5
20190723,남,서울특별시,강동구,상일동,5
20190723,남,서울특별시,강동구,성내동,33
20190723,남,서울특별시,강동구,천호동,5
20190723,남,서울특별시,강동구,상일동,5
20190723,남,서울특별시,강동구,성내동,27
20190723,남,서울특별시,강동구,상일동,5
20190723,남,서울특별시,강동구,성내동,17
20190723,남,서울특별시,강동구,암사동,5
20190723,남,서울특별시,강동구,성내동,5
20190723,여,서울특별시,강동구,상일동,5
20190723,여,서울특별시,강동구,성내동,9
20190723,여,서울특별시,강동구,상일동,9
20190723,여,서울특별시,강동구,천호동,5
